@RELATION weather2_clean60

@ATTRIBUTE temp NUMERIC
@ATTRIBUTE humidity NUMERIC
@ATTRIBUTE dewpoint NUMERIC
@ATTRIBUTE pressure NUMERIC
@ATTRIBUTE light NUMERIC
@ATTRIBUTE rain {0,1}

@data
26.8,83.2,23.71,1007.23,239,0
29.7,71.2,23.93,1004.87,241,0
32.4,43.1,18.26,1007.74,896,0
28.5,72.3,23.03,1010.18,243,0
33.7,44.5,19.94,1007.49,894,0
29.2,71.6,23.54,1008.99,213,0
24,91.2,22.48,1008.25,208,1
27.6,71.5,21.98,1007.15,213,0
29.8,84,26.8,1005.91,902,1
28.9,76.2,24.29,1008.51,243,0
26.9,86.5,24.46,1009.99,241,0
32.6,56.2,22.74,1006.69,933,0
32.6,53.8,22.03,1005.37,797,0
28.6,83.2,25.47,1005.81,905,1
26.3,85.6,23.69,1007.21,239,0
34.4,50.1,22.51,1007.27,918,0
29.3,75.2,24.45,1010.23,868,0
29.7,65.3,22.49,1008.3,213,0
27.7,78.7,23.66,1008.11,241,0
26.9,66.9,20.23,1008.68,212,0
27.9,85.7,25.28,1008.33,931,0
27,82,23.66,1007.05,212,0
32,58.6,22.88,1003.76,933,0
31.5,63.8,23.81,1005.24,970,0
27.9,70.2,21.97,1004.76,213,0
34.1,44.1,20.16,1007.46,890,0
26.8,82.8,23.63,1006.72,210,0
32.1,59.5,23.22,1005.42,719,0
28.2,81,24.63,1008.44,239,0
26.7,76.4,22.2,1006.33,796,0
28.6,78,24.39,1010.06,803,0
27,85.7,24.4,1010.31,243,0
29.4,71.8,23.78,1008.86,213,0
32.5,58.5,23.31,1007,241,0
29.9,64.9,22.58,1010.58,243,0
26.7,88.3,24.6,1009.21,94,1
31.2,66.9,24.32,1008.83,950,0
29.9,65.8,22.81,1005.31,831,0
28.7,65.9,21.7,1007.07,213,0
32.2,56.7,22.52,1007.4,816,0
33.9,51.3,22.44,1005.7,909,0
32.4,58.8,23.31,1007.13,243,0
33.4,54.6,23.01,1004.72,954,0
28,83.5,24.94,1006.98,241,0
34.5,43.8,20.41,1005.36,902,0
31.3,54.8,21.12,1006.64,213,0
32.9,53.9,22.33,1007.23,916,0
29.3,69.5,23.14,1006.54,212,0
27.5,71.9,21.98,1005.53,213,0
27.5,71.9,21.98,1006.89,213,0
29.4,85.8,26.77,1009,944,0
28.7,71.2,22.97,1008.17,213,0
33.9,50.2,22.09,1010.61,948,0
29.9,64.9,22.58,1006.87,213,0
30.6,67.7,23.95,1004.24,736,0
34.3,49.9,22.36,1005.09,967,0
29.7,75.1,24.82,1008.57,241,0
36.5,44,22.28,1009.67,928,0
31.6,53.3,20.95,1004.37,840,0
34.1,50.5,22.37,1005.54,911,0
27.6,73.8,22.5,1008.3,213,0
27.7,79.6,23.85,1008.8,241,0
31.9,49.4,19.99,1005.97,889,0
30,68.8,23.64,1006.08,210,0
26.6,86.9,24.24,1009.91,241,0
28,77.1,23.61,1007.14,243,0
32.3,58.4,23.1,1005.49,887,0
26.1,90.6,24.44,1007.89,239,0
28.6,78.1,24.41,1007.67,241,0
28.1,83,24.94,1006.73,241,0
27.1,84.8,24.32,1010.73,243,0
33.1,57.5,23.59,1006.55,928,0
32.5,54.9,22.27,1007.92,879,0
26.3,78.5,22.26,1006.75,204,1
26.1,86,23.57,1006.91,239,0
30.3,58.8,21.34,1004.77,762,0
29.2,61.4,21.01,1006.07,213,0
26.5,90,24.72,1008.06,238,1
27.8,75.5,23.07,1007.99,241,0
28.5,82.9,25.31,1006.83,241,0
35.6,43,21.1,1010.61,939,0
28.2,79.2,24.25,1008.3,238,0
28.9,74.9,24,1008.88,212,0
28.2,82.4,24.92,1005.9,920,0
28.4,79.7,24.55,1008.3,238,0
34.4,48.2,21.88,1007.67,935,0
26.3,90.5,24.62,1007.72,239,0
32.3,49.3,20.33,1004.41,864,0
29.7,58.3,20.64,1006.15,213,0
29.8,63.8,22.21,1008.04,213,0
26.5,84.4,23.65,1007.91,624,0
27.8,79.9,24.01,1009.35,241,0
34.7,45.9,21.35,1007.1,876,0
33.5,50.1,21.69,1006.89,909,0
30.1,69.6,23.93,1004.76,329,0
36.2,45.7,22.64,1008.33,935,0
26.4,69.6,20.39,1008.35,213,0
31,65.7,23.83,1005.43,896,0
26.4,84.4,23.56,1006.63,236,0
29.5,75.3,24.67,1007.93,241,0
28.6,77,24.17,1007.18,239,0
27.7,71.8,22.15,1007.21,213,0
27.8,76.9,23.38,1008.57,931,0
33.3,46,20.12,1005.9,751,0
32.4,58,23.08,1005.82,915,0
32.3,43.3,18.24,1007.78,894,0
28.4,82.8,25.19,1007.32,241,0
35.7,46,22.29,1006.84,967,0
29.1,73.4,23.86,1010.31,243,0
33.5,44.3,19.69,1005.93,889,0
27.6,79.5,23.73,1008.63,241,0
27,82.8,23.82,1007.63,239,0
26.3,90,24.53,1008.22,234,1
29.3,61.4,21.11,1005.06,213,0
27.6,70.5,21.75,1005.81,554,0
27.6,82,24.25,1005.56,894,1
34.3,50.2,22.45,1007.27,928,0
32.5,55,22.3,1010.61,920,0
28.5,68.1,22.04,1008.45,213,0
30.5,54.7,20.35,1006.5,357,0
27.1,67.8,20.64,1008.88,213,0
29.3,63.9,21.76,1008.74,213,0
27.6,81.3,24.11,1008,239,0
28,80.8,24.39,1008.52,238,0
27.9,70.9,22.13,1007.92,213,0
38.5,39,22.09,1010.23,946,0
27.9,70.7,22.09,1004.65,213,0
31.5,49.8,19.76,1006.4,842,0
32.7,59.1,23.67,1005.03,736,0
34.3,55.4,24.09,1004.24,969,0
24.1,91.6,22.65,1008.15,206,1
26.5,90.3,24.78,1007.98,239,0
31.7,52.5,20.8,1006.06,543,0
34.1,52.9,23.13,1005.8,944,0
31.9,60,23.17,1007.69,907,0
28,71.8,22.44,1008.27,213,0
24.2,91.9,22.8,1007.28,208,0
28.7,76.4,24.14,1010.15,844,0
25.6,91.9,24.18,1008.52,0,0
30.3,71.2,24.5,1008.62,241,0
26.1,75.4,21.41,1005.58,212,0
28.9,69.6,22.78,1006.46,890,0
32.3,70.2,26.18,1009.18,967,0
30.8,60.5,22.28,1009.66,243,0
31.7,61.1,23.28,1007.75,898,0
29.7,59.7,21.03,1006.23,213,0
27.5,67.7,21,1009.2,213,0
28.6,72.5,23.17,1008.27,213,0
25.9,67.8,19.49,1007.94,212,0
33.8,50.3,22.03,1005.62,907,0
33.8,50.1,21.96,1003.94,935,0
27.4,70.3,21.51,1006.75,213,0
29.6,67.6,22.97,1006.59,892,0
32.4,61.3,24,1010.45,920,0
28.3,67.1,21.61,1005.76,213,0
30.2,65.8,23.09,1008.11,243,0
25.4,78.5,21.39,1007.7,208,0
34,43.5,19.85,1006.61,892,0
31.7,53,20.95,1006.1,483,0
29.1,76.5,24.55,1006.69,241,0
25.9,75.4,21.22,1007.14,539,1
28.8,78.3,24.64,1007.6,241,0
30.7,56.2,20.98,1007.57,213,0
29.5,65,22.23,1009.99,241,0
27.4,69.4,21.3,1008.91,213,0
28.3,69.2,22.12,1008.14,213,0
30.1,63,22.28,1010.36,243,0
28.1,69.2,21.93,1007.29,213,1
32.2,62.2,24.05,1004.87,965,0
27.5,72,22,1008.08,243,0
29.4,59.1,20.58,1007.07,213,0
37.7,39.8,21.71,1008.43,1015,0
28.6,73,23.28,1009.77,243,0
27.8,75.5,23.07,1007.98,241,0
28.8,64.2,21.36,1006.97,213,0
36.1,46,22.66,1005.26,1013,0
26.3,70.8,20.58,1008.3,213,0
29.8,71.1,24,1009.42,243,0
31.8,49.8,20.03,1004.05,491,0
32.4,59.4,23.47,1007.38,243,0
28.6,70.6,22.73,1009.08,241,0
28.4,67.4,21.78,1005.96,213,0
31.8,64.1,24.18,1005.65,913,0
27.9,70.7,22.09,1004.75,213,0
26.9,83.1,23.79,1009.12,243,0
32.4,62.1,24.21,1005.62,892,0
27.9,74.1,22.86,1009.56,213,1
28.5,70,22.5,1008.94,213,0
28.6,65.5,21.5,1008,213,0
26.3,85.7,23.71,1007.34,239,0
29.2,66.2,22.25,1009.87,241,0
26.1,70.6,20.34,1007.52,212,0
