@RELATION weather_clean_2hr_60

@ATTRIBUTE temp NUMERIC
@ATTRIBUTE humidity NUMERIC
@ATTRIBUTE dewpoint NUMERIC
@ATTRIBUTE pressure NUMERIC
@ATTRIBUTE light NUMERIC
@ATTRIBUTE rain {0,1}

@data
30.2,71.1,24.38,1006.69,509,0
34,51.7,22.66,1004.69,959,0
30.8,61.1,22.44,1009.92,243,0
34.8,52.2,23.56,1004.54,970,0
24.2,91.9,22.8,1007.17,208,0
31.8,57.9,22.49,1005.69,848,0
35.9,46.4,22.62,1003.78,915,0
23.6,90.8,22.01,1008.12,208,0
29.5,68.5,23.09,1007.11,204,0
29.6,75.4,24.79,1008.16,241,0
26.4,85.3,23.73,1006.64,238,0
28.2,83.3,25.1,1006.87,241,0
27,85.8,24.42,1010.69,243,0
27.9,80.9,24.32,1008.33,239,0
30.1,69.5,23.91,1008.81,243,0
29.9,63,22.09,1010.39,243,0
32,58.8,22.93,1008.93,868,0
27.5,72.7,22.16,1008.24,213,0
33.8,46.9,20.89,1005.31,874,0
37.4,39,21.12,1006.83,918,0
34.3,47,21.37,1007.13,916,0
31.6,49.8,19.85,1007.05,877,0
29.7,70.8,23.83,1009.56,243,0
25.2,84.4,22.38,1005.04,176,0
33.9,52.8,22.92,1007.81,948,0
37.6,39.5,21.5,1006.14,957,0
26.5,90.4,24.8,1007.81,238,0
32,56.9,22.39,1003.77,896,0
30.7,63.9,23.08,1007.66,241,0
28.5,68.1,22.04,1008.45,213,0
28.8,70.9,22.99,1008.13,213,0
29.3,70.1,23.28,1006.71,212,0
27.4,81.9,24.03,1005.31,213,0
35.1,45.5,21.57,1006.21,864,0
32.5,54.2,22.06,1010.26,911,0
30.1,69.2,23.83,1005.73,210,0
29.3,69.5,23.14,1006.63,212,0
28.8,69.1,22.57,1007.57,245,0
36.5,45.2,22.73,1008.05,996,0
28,70,22.02,1007.45,213,0
29.2,59.3,20.45,1007.4,213,0
26.2,85.8,23.63,1006.62,234,0
30.8,63.7,23.13,1006.92,243,0
29.3,59.4,20.57,1007.28,213,0
26.7,72.3,21.3,1005.27,213,0
28.4,75.9,23.74,1006.91,213,0
29.1,76.9,24.63,1006.21,690,0
40.8,36.2,22.89,1005.41,1011,0
29.1,71.9,23.51,1007.01,213,0
32.5,55.1,22.33,1008.15,900,0
26.1,86.2,23.61,1007.55,890,0
32.8,47.2,20.08,1006,732,0
30.5,61.3,22.21,1010.16,243,0
26.9,86.4,24.44,1009.8,0,0
36.6,36.5,19.34,1005.98,896,0
33.7,52.6,22.67,1004.84,957,0
29.9,54.5,19.74,1009.75,870,0
29.4,68.6,23.02,1006.19,212,0
27.5,72.4,22.09,1005.28,213,0
36.2,45.5,22.57,1003.6,980,0
29.7,58.3,20.64,1006.15,213,0
26.9,83,23.77,1007.29,239,0
31.1,52.3,20.18,1007.16,868,0
28.2,68.4,21.83,1007.24,213,0
30.5,67.9,23.9,1004.76,204,0
26.1,67.1,19.52,1008.12,344,0
33.8,45.4,20.36,1007.43,894,0
31.1,60.6,22.59,1006.8,900,0
27.2,79.4,23.32,1005.74,213,0
31.9,61.2,23.5,1005.58,892,0
28.4,76.7,23.91,1008.93,212,0
28.3,74,23.22,1008.03,213,0
32.1,64.5,24.56,1009.02,956,0
26.2,87.8,24.02,1007,239,0
30.9,52.1,19.93,1004.79,213,0
28.4,69.7,22.33,1008.45,213,0
30.8,52.4,19.94,1010.45,931,0
27.4,70.3,21.51,1006.75,213,0
34.6,49.3,22.43,1009.2,969,0
27.5,76.5,23,1007.46,243,0
34.4,49.6,22.35,1005.68,909,0
26.9,72.1,21.45,1005.56,213,0
27.4,73.5,22.24,1008.11,212,0
34.5,52,23.22,1008.03,948,0
33.3,55.2,23.1,1004.58,941,0
35,48,22.36,1007.5,928,0
27.5,77.7,23.26,1005.16,213,0
26.2,85.5,23.57,1007.02,902,0
34.5,47.7,21.8,1005.23,900,0
29.3,60,20.73,1006.06,578,0
27.2,81.8,23.82,1009.57,243,0
30.9,57.5,21.54,1007.24,213,0
34.8,51.2,23.24,1010.62,948,0
31.7,52.6,20.83,1006.13,498,0
29.6,59.1,20.77,1006.04,213,0
30.7,64.2,23.16,1006.56,208,0
36.2,43.8,21.94,1008.49,933,0
34.6,49.9,22.63,1005.79,959,0
32.6,58.7,23.46,1006.74,842,0
33.8,51.9,22.54,1007.87,887,0
27.6,79,23.63,1008.36,241,0
34.6,44.6,20.79,1005.33,920,0
29.9,64.8,22.56,1005.46,212,0
27.2,82.7,24,1009.21,243,0
28.6,79.9,24.79,1007.52,241,0
27.7,79.4,23.81,1008.91,241,0
34.4,50.3,22.58,1009.8,944,0
27.7,78.8,23.68,1007.28,241,0
27,82,23.66,1006.99,212,0
30.2,60.4,21.69,1006.53,213,0
28.7,69.7,22.62,1008.26,213,0
31.8,49.8,20.03,1004.05,491,0
29.3,73.1,23.98,1005.81,238,0
26.3,84.9,23.56,1006.66,234,0
49.8,18,19.07,1007.88,982,0
48.5,21.8,21.11,1006.07,1004,0
36.3,36,18.85,1003.94,848,0
34.1,44.1,20.16,1007.46,890,0
34.5,50.8,22.83,1007.14,930,0
36.6,42.8,21.92,1008.74,970,0
27.2,88.2,25.08,1005.08,241,0
32.3,59.8,23.49,1009.68,898,0
28,80.1,24.25,1008.49,238,0
32.3,49.3,20.33,1003.91,626,0
25.6,84.1,22.71,1006.97,239,0
29.7,75.3,24.86,1008.92,241,0
35.6,43,21.1,1010.61,939,0
28.5,74.5,23.53,1008.82,243,0
28.5,77.2,24.12,1007.59,241,0
33.8,48.3,21.36,1005.08,771,0
24.6,89.9,22.83,1010.12,119,0
33.1,51.8,21.87,1006.08,909,0
45.8,26.7,22.18,1006.16,1023,0
27.7,80.1,23.96,1006.01,213,0
26.5,90.2,24.76,1007.72,239,0
28,84.6,25.16,1006.27,241,0
28.5,72.6,23.1,1008.22,213,0
31.7,50.1,20.04,1007.91,851,0
37,40.5,21.38,1007.01,972,0
33.9,51.7,22.57,1005.19,956,0
27.7,68.8,21.45,1008.87,213,0
32.6,57.6,23.15,1005.63,911,0
27.5,71.3,21.84,1005.69,254,0
34.7,49.4,22.56,1007.19,933,0
26.8,85.8,24.22,1009.66,241,0
32.6,49.8,20.77,1008.39,243,0
28,76.8,23.55,1007.42,243,0
29.1,73.9,23.97,1003.5,872,0
27,85.5,24.36,1004.67,213,0
30.1,63.2,22.34,1004.33,213,0
30,57.9,20.81,1006.84,213,0
31.6,49.8,19.85,1004.12,262,0
32,59.9,23.24,1005.48,879,0
26.9,80.6,23.28,1008.05,212,0
30,66.9,23.18,1005.19,801,0
28.4,72.9,23.07,1009.67,243,0
28.1,80.1,24.34,1008.44,238,0
28.2,71.1,22.47,1007.86,213,0
29.4,75,24.5,1005.9,234,0
29,71,23.21,1010.59,243,0
37.4,38.7,20.99,1006.6,930,0
28.1,79.8,24.28,1007.24,212,0
32.6,55.3,22.48,1008.01,879,0
29,68.8,22.69,1008.3,213,0
34.8,42.3,20.11,1005.33,898,0
43,29.5,21.44,1004.76,944,0
31,51.9,19.96,1007.49,855,0
26.6,84.8,23.83,1006.12,212,0
32.6,59.6,23.72,1008.82,957,0
27.3,72.2,21.85,1007.57,206,0
26.4,83,23.28,1006.23,210,0
28.2,78.5,24.11,1008.38,213,0
35.3,49.3,23.07,1007.42,928,0
27.2,88.2,25.08,1005.08,241,0
34.2,43.3,19.95,1007.14,902,0
32.5,59.6,23.62,1006.99,243,0
28.7,73.3,23.45,1009.89,243,0
33.7,44.3,19.87,1005.74,890,0
26.4,69.6,20.39,1008.22,213,0
31.4,51.3,20.15,1006.48,213,0
37.3,43.1,22.66,1009.78,950,0
26.7,86.4,24.24,1004.28,213,0
30.4,62.4,22.41,1010.21,243,0
31,46.7,18.27,1009.21,874,0
27.6,79.5,23.73,1007.48,243,0
32.4,62.1,24.21,1005.62,892,0
36.9,37.2,19.91,1004.64,902,0
28.5,76.8,24.03,1008.9,212,0
37.6,36.9,20.39,1006.77,916,0
30.8,60.5,22.28,1009.69,243,0
27.7,81.9,24.33,1007.57,212,0
33.9,48.6,21.56,1005.27,918,0
28.8,69.1,22.57,1009.26,241,0
24.6,89.9,22.83,1009.97,119,0
26.9,80.9,23.34,1008.7,504,0
26.7,87.1,24.37,1004.35,213,0
33.3,56.8,23.57,1005.48,662,0
29,62,20.98,1005.22,213,0
44,31.1,23.17,1005.53,1011,0
30.3,68.8,23.93,1006.26,764,0
29.8,66,22.77,1005.26,837,0
29.2,57.8,20.03,1009.72,863,0
29.1,73.7,23.92,1010.24,243,0
31,66.1,23.93,1005.99,868,0
26.5,91,24.91,1007.93,234,0
28.6,73,23.28,1009.77,243,0
26.2,87.9,24.04,1007.1,239,0
30.2,69.6,24.03,1005.23,208,0
26.7,66.8,20.02,1008.46,730,0
31.1,51.1,19.81,1004.38,213,0
29.2,70.5,23.28,1010.48,243,0
33.6,55.6,23.5,1005.65,935,0
29.5,68.2,23.02,1007.38,213,0
29,75.7,24.27,1008.58,241,0
30.2,70.2,24.17,1006.35,561,0
31.7,59.6,22.87,1008.83,957,0
28,71.8,22.44,1008.27,213,0
28,80.7,24.37,1008.49,238,0
27.9,70.5,22.04,1004.77,213,0
26.5,90.3,24.78,1007.82,239,0
26.3,84.7,23.52,1006.75,238,0
37.2,39.6,21.19,1006.99,974,0
33.1,47.4,20.42,1004.53,907,0
34.4,43.4,20.17,1006.78,894,0
29.1,62.7,21.26,1005.9,213,0
27,82.7,23.8,1007.4,210,0
27.1,75.8,22.46,1008.82,690,0
35.3,49.3,23.07,1010.7,935,0
28.1,76.9,23.67,1008.33,213,0
36.7,36,19.2,1005.4,911,0
28.4,80.7,24.76,1007.5,241,0
26.2,85.5,23.57,1006.87,239,0
29.5,70.4,23.55,1008.52,950,0
34.8,44.6,20.97,1005.15,883,0
26.2,90.7,24.56,1007.82,239,0
33.6,50.9,22.04,1010.6,920,0
35.1,45.6,21.61,1005.87,879,0
27,64.7,19.79,1008.99,823,0
29.7,63.8,22.11,1008.05,213,0
26.3,91.6,24.82,1008.7,831,0
39.9,35.2,21.65,1007.19,935,0
27.5,81.1,23.97,1005.86,212,0
27.8,75.5,23.07,1007.99,241,0
30.9,63.7,23.22,1008.63,954,0
27.8,80.1,24.05,1009.09,241,0
27.7,71.2,22.01,1008.13,213,0
33.1,56.7,23.36,1005.74,939,0
33.3,55.1,23.07,1007.44,939,0
31.4,59.5,22.57,1006.91,900,0
28.4,81.4,24.91,1005.72,900,0
31.2,60.3,22.6,1004.11,931,0
38.3,40.3,22.45,1006.52,922,0
26,88.6,23.97,1007.54,239,0
33.7,51.5,22.32,1010.66,918,0
29.7,59.2,20.89,1006.06,213,0
26.8,86.5,24.36,1004.26,213,0
32,49,19.95,1007.31,864,0
26.5,90.3,24.78,1007.98,239,0
26.2,85.7,23.61,1007.27,239,0
28.9,68.2,22.45,1009.51,241,0
27.4,81.6,23.97,1009.77,243,0
27.7,70.5,21.85,1008.91,213,0
25.9,71.1,20.26,1007.53,212,0
34.2,45.7,20.83,1006.04,898,0
26.9,81.9,23.55,1007.34,212,0
26.8,86.6,24.38,1009.8,0,0
29.7,74.1,24.59,1005.49,241,0
34.5,43.9,20.45,1009.81,883,0
28.2,78.3,24.06,1007.33,212,0
31.4,64,23.77,1005.16,900,0
30.2,72.7,24.75,1008.93,241,0
28,75.6,23.29,1008.3,241,0
28.6,65.8,21.58,1006.53,213,0
28.5,73.5,23.3,1008.21,213,0
28,77.3,23.66,1008.34,213,0
30.8,46.8,18.12,1009.04,876,0
33.3,52,22.11,1010.6,918,0
32.4,57.7,22.99,1005.93,935,0
33.3,54.5,22.89,1003.2,985,0
26.7,84.3,23.83,1006.19,210,0
29.6,71.2,23.83,1005.95,238,0
27.6,75.4,22.86,1005.71,206,0
26.3,85.1,23.6,1006.86,239,0
26.8,86.6,24.38,1004.49,213,0
33.1,56.2,23.21,1006.16,918,0
29.4,68,22.88,1008.29,213,0
32.4,48,19.99,1007.5,866,0
28.9,78.1,24.7,1007.43,241,0
30,56.1,20.3,1009.69,885,0
27.1,86.6,24.67,1004.23,213,0
27.8,73.1,22.54,1008.44,212,0
28.4,77,23.98,1007.39,212,0
28.6,74.5,23.62,1007.04,213,0
28,82.3,24.7,1005.89,797,0
26.7,84.3,23.83,1006.28,212,0
28.9,63.9,21.38,1006.84,213,0
29.4,71.8,23.78,1009.11,213,0
33,57.1,23.38,1007.07,943,0
27.8,72.3,22.36,1008.64,213,0
33.5,45.3,20.05,1004.43,909,0
27.3,88.8,25.29,1005.28,241,0
33.3,57.7,23.83,1005.28,704,0
32,51.5,20.76,1004.39,861,0
30.4,64.8,23.03,1007.19,243,0
32.5,59.6,23.62,1005.25,922,0
33,55.6,22.94,1007.02,944,0
37.4,41.2,22.01,1008.64,931,0
26.7,84.6,23.89,1006.26,210,0
34.7,54,24.03,1004.19,972,0
36.4,46.1,22.96,1010.21,943,0
29.6,67,22.82,1007.19,213,0
30.9,66.8,24.01,1005.21,883,0
28.6,77.1,24.19,1006.84,239,0
27,66.4,20.2,1008.74,213,0
32.2,63.2,24.32,1004.81,924,0
31.3,61.9,23.12,1008.48,809,0
30.1,72,24.5,1006.66,414,0
27.5,82.3,24.21,1007.52,212,0
28.9,62.5,21.02,1005.21,213,0
34.9,48,22.27,1006.23,965,0
36.2,46,22.75,1009.78,931,0
28.9,74.1,23.82,1009.94,797,0
32,62.4,23.92,1005.11,948,0
27.4,82.4,24.13,1005.34,213,0
29.3,69.5,23.14,1006.54,212,0
38.6,37.2,21.41,1010.16,933,0
30.4,57,20.93,1005.61,213,0
28.8,73.9,23.68,1003.37,671,0
32.6,44.7,19.02,1007.7,894,0
29.4,73,24.05,1010.15,243,0
38.3,36.6,20.88,1006.74,926,0
29.3,65.1,22.07,1009.96,241,0
28.6,70.6,22.73,1009.08,241,0
30.1,61.7,21.94,1006.99,213,0
29.5,68.1,23,1007.76,213,0
26.6,87.1,24.28,1004.35,213,0
31.8,62.7,23.81,1010.2,943,0
29,73.7,23.83,1008.49,243,0
28.8,70.5,22.9,1008.18,213,0
36.8,40.6,21.24,1007.46,920,0
33.2,53,22.33,1010.09,911,0
42.6,26.7,19.48,1009.63,903,0
27.9,78.6,23.84,1008.53,920,0
30.5,65.3,23.25,1007.13,243,0
35.5,43.1,21.05,1006.6,907,0
27.3,74.5,22.37,1008.14,212,0
31,52.6,20.18,1007.45,857,0
32.5,49.4,20.54,1005.8,889,0
24.4,90.1,22.67,1004.52,176,0
27.8,75,22.96,1008.51,243,0
29.4,71.4,23.69,1009.69,243,0
26.4,90.4,24.7,1007.69,239,0
32.6,53.8,22.03,1005.37,797,0
30,63,22.19,1010.48,243,0
26.1,70,20.2,1007.52,212,0
34.4,50.1,22.51,1007.27,918,0
36.5,43.8,22.21,1009.21,941,0
26.8,83.3,23.73,1006.28,212,0
29.8,63.3,22.08,1007.55,213,0
32.7,55.8,22.72,1005.25,924,0
26.1,91.6,24.62,1008.28,323,0
37.3,35.5,19.51,1005.1,905,0
27.7,61.4,19.6,1009.19,859,0
27.2,84.3,24.32,1004.71,213,0
26.1,87.7,23.9,1007.13,238,0
38.3,40,22.33,1006.58,931,0
31.6,49.5,19.75,1004.66,939,0
37,61.9,28.49,1006.28,887,0
30.9,62.3,22.85,1006.9,241,0
31.1,51.9,20.06,1007.52,850,0
28.4,82.6,25.15,1007.35,241,0
27.2,83.4,24.14,1007.39,239,0
32.7,54,22.18,1010.62,920,0
28.1,73.7,22.96,1008.6,241,0
27.5,75.3,22.74,1008.48,243,0
31.3,55.4,21.3,1006.82,213,0
34.2,49.1,22,1005.82,911,0
31.2,66.9,24.32,1008.83,950,0
29.3,68.5,22.9,1010.9,243,0
29.6,66.2,22.63,1007.17,212,0
27.3,80.5,23.65,1008.35,239,0
28.7,56.1,19.09,1009.62,851,0
27.5,79,23.53,1008.17,241,0
30.2,60.8,21.79,1006.71,213,0
28.1,69.4,21.97,1004.9,213,0
31.5,52,20.46,1008.72,887,0
32,50.7,20.51,1007.45,887,0
34.2,50.4,22.43,1005.08,965,0
28.2,74.2,23.17,1008.49,241,0
28.4,80.4,24.7,1007.41,241,0
33.4,55.3,23.22,1006.21,935,0
25.9,81.2,22.43,1007.66,881,0
31.6,62.2,23.49,1006.13,331,0
26.3,69.5,20.28,1008.35,212,0
28.8,77.6,24.49,1006.4,236,0
27.3,78.6,23.25,1006.02,675,0
28.7,71.2,22.97,1008.18,213,0
31.9,52.1,20.86,1003.61,861,0
26.6,83.8,23.63,1006.52,239,0
30.2,65.8,23.09,1008.11,243,0
27.7,86.5,25.24,1005.57,241,0
32.7,48.8,20.53,1004.96,903,0
31.9,50.2,20.25,1006.36,801,0
27.6,70.5,21.75,1009,213,0
30.1,69.8,23.98,1005.22,208,0
29,61.6,20.88,1008.19,213,0
28.6,77.6,24.3,1006.67,238,0
26,71.5,20.45,1007.72,212,0
31.8,51.4,20.54,1008.38,877,0
34.7,52.8,23.66,1010,941,0
29.1,76.9,24.63,1006.26,617,0
26.2,87.8,24.02,1007.41,241,0
29.9,64.9,22.58,1006.87,213,0
35,60.9,26.33,1004.78,907,0
27,75.4,22.28,1006.28,868,0
35.6,48.7,23.14,1006.97,948,0
26,91.6,24.53,1008.44,239,0
29.9,62.9,22.07,1010.35,243,0
38,37,20.79,1001.58,944,0
29.2,71.8,23.59,1005.88,920,0
29.4,67.4,22.73,1008.29,213,0
35.7,43.4,21.34,1010.19,924,0
47.8,28.5,24.96,1009.2,993,0
28.7,69.2,22.5,1009.26,241,0
29.7,59.3,20.92,1006.08,213,0
30.2,68,23.64,1006.31,918,0
27.1,85.9,24.54,1011,243,0
39.1,30.7,18.74,1004.1,907,0
31.6,64.1,23.99,1005.66,931,0
27.5,82,24.15,1005.82,392,0
34.1,49.2,21.94,1006.33,887,0
27.3,78.2,23.17,1005.16,213,0
30.3,58.4,21.23,1004.64,844,0
34.1,55.1,23.81,1004.26,972,0
29.1,66.5,22.22,1009.87,241,0
27.7,71.1,21.99,1008.47,212,0
32.9,51.2,21.49,1007.35,851,0
27.1,85.5,24.46,1010.51,243,0
26.6,71.9,21.11,1005.28,213,0
26.8,83.1,23.69,1007.22,212,0
39.8,38.4,22.99,1006.38,985,0
33,55.2,22.82,1004.74,952,0
26.1,75.3,21.39,1005.49,212,0
28.2,78.8,24.17,1008.21,238,0
26.9,67,20.26,1008.57,213,0
27.7,76.3,23.15,1005.86,868,0
27,85.3,24.32,1010.4,243,0
28.9,64.1,21.43,1006.83,213,0
33.2,60.4,24.5,1004.62,967,0
33.5,55.7,23.43,1006.56,928,0
30.9,63.9,23.27,1007.76,902,0
33.5,49.8,21.59,1007.82,864,0
31.7,53.7,21.16,1003.54,868,0
37.7,41.4,22.36,1009.69,948,0
26.7,87,24.36,1004.31,213,0
28.1,71.7,22.51,1008.3,213,0
31.8,49.3,19.87,1005.75,907,0
33.9,54.6,23.47,1010.88,937,0
32.8,47.5,20.18,1005.59,909,0
35.1,44.9,21.35,1004.75,890,0
34.8,46.1,21.51,1005.86,859,0
38.5,39,22.09,1010.23,946,0
37.9,42,22.78,1006.32,1011,0
36.7,40.4,21.07,1007.35,916,0
31,60.3,22.41,1004.23,217,0
25.4,78.1,21.31,1007.54,206,0
33.2,54.7,22.86,1004.81,956,0
26.8,81.5,23.37,1009.05,243,0
32.3,51.5,21.04,1009.31,903,0
29.4,71.8,23.78,1009.08,213,0
26.3,84.8,23.54,1006.62,238,0
33.5,54.7,23.13,1005.03,935,0
39.2,39.5,22.92,1004.2,918,0
26.7,79,22.75,1008.44,243,0
27.9,73.3,22.68,1008.11,212,0
33.6,53.9,22.98,1009.34,903,0
28.5,63.5,20.9,1008.03,213,0
26.5,89.6,24.65,1007.78,236,0
27.6,81.3,24.11,1008,239,0
27.7,79.2,23.77,1008.09,241,0
32.4,57.6,22.96,1005.32,935,0
27.1,81.3,23.62,1009.92,243,0
32.1,63.4,24.28,1009,241,0
27.8,71.7,22.22,1008.47,213,0
39.4,38.6,22.72,1004.29,941,0
27.9,80,24.13,1005.79,212,0
26.8,86.6,24.38,1009.49,241,0
28.6,75.5,23.84,1010.37,770,0
33.8,54.2,23.26,1005.57,944,0
28.1,76.2,23.51,1006.4,213,0
32.8,55.7,22.78,1007.29,907,0
27.7,75.4,22.95,1005.67,213,0
33.2,46.1,20.06,1005.76,877,0
28.3,70.2,22.35,1008.57,213,0
38.8,34.7,20.45,1008.31,903,0
33,50.6,21.39,1006.21,944,0
32.1,62.2,23.96,1008.33,241,0
32.1,58.5,22.94,1004.65,896,0
24.1,91.7,22.66,1007.52,208,0
32.2,57.5,22.75,1005.32,902,0
27.8,79.6,23.95,1009.63,664,0
27.4,83.5,24.36,1010.47,243,0
29.7,64.8,22.37,1008.19,213,0
29.5,62.9,21.69,1006.03,379,0
28.8,67.2,22.11,1008.56,213,0
26.1,75.4,21.41,1005.58,212,0
29.3,76.6,24.76,1006.28,241,0
28.4,77.3,24.04,1008.84,212,0
28.3,75.4,23.53,1004.63,210,0
29.7,75.5,24.91,1008.74,241,0
29.2,71.6,23.54,1006.79,212,0
32.7,46.3,19.68,1003.59,829,0
27.9,74.9,23.04,1008.52,243,0
30.5,61.2,22.18,1010.14,243,0
32.6,57.5,23.12,1006.83,900,0
28,81.1,24.45,1008.5,239,0
26.3,90.5,24.62,1007.72,239,0
27.5,84,24.55,1010.37,0,0
28.3,71.6,22.68,1008.95,213,0
35.1,40.5,19.68,1009.49,941,0
33.8,54.4,23.32,1005.43,943,0
28.9,73.9,23.78,1009.95,243,0
26.8,86.2,24.3,1004.24,212,0
37,41.4,21.73,1007.97,928,0
34.2,51.1,22.65,1005.49,956,0
36.2,42.2,21.33,1007,922,0
36.1,39.2,20.04,1006.11,911,0
31.3,52.8,20.52,1006.8,213,0
36.4,37.2,19.47,1005.61,911,0
28.7,74.5,23.72,1009.51,243,0
32.4,47.8,19.92,1003.87,719,0
26.1,68.4,19.83,1008.08,457,0
28.2,78.2,24.04,1008.65,212,0
28.5,73.5,23.3,1009.54,243,0
27,86.6,24.57,1010.04,243,0
27.8,72,22.29,1004.72,213,0
29.3,72.1,23.75,1009.77,243,0
35.5,45.5,21.93,1010.05,924,0
28.7,74.6,23.74,1006.93,213,0
26.9,81.9,23.55,1007.12,210,0
32.9,45.4,19.54,1007.95,485,0
24.2,91.8,22.78,1008.39,180,1
26.7,88.2,24.58,1007.69,238,1
26.7,88.2,24.58,1009.71,243,1
26.5,89.6,24.65,1008.48,226,1
26.3,78.7,22.3,1006.63,167,1
26.9,88.4,24.82,1009.58,243,1
26.9,86.5,24.46,1009.99,0,1
29.3,71.7,23.66,1006.95,213,1
26.5,90.1,24.74,1008.67,0,1
26.3,78.5,22.26,1006.75,204,1
24.3,91.9,22.9,1008.27,204,1
24.9,89.5,23.05,1010.21,65,1
29.6,68.4,23.16,1006.56,213,1
27.8,74.8,22.92,1007.31,217,1
27.4,81,23.85,1005.96,892,1
26.5,89.8,24.69,1008.76,0,1
26.5,89.5,24.63,1008.56,217,1
24.2,91.7,22.76,1007.94,208,1
30.1,62.6,22.18,1004.94,213,1
24.2,91.7,22.76,1008.07,206,1
26.3,90,24.53,1008.01,238,1
29.6,65.1,22.35,1004.5,913,1
26,75.4,21.31,1007.18,721,1
28.4,76.6,23.89,1004.05,212,1
24.1,91.8,22.68,1008.31,176,1
26.5,89.8,24.69,1008.54,232,1
28.3,76.8,23.84,1004.32,212,1
26.4,86.5,23.96,1007.31,239,1
26.6,86.4,24.14,1007.38,239,1
23.4,88.7,21.43,1007.53,206,1
26.3,78.5,22.26,1006.72,193,1
36.4,43.4,21.97,1003.53,922,1
27.2,66.2,20.35,1008.23,206,1
26.5,89.9,24.71,1008.36,232,1
26.3,85.3,23.63,1006.79,903,1
26.6,88.2,24.49,1008.99,0,1
28.2,65.3,21.07,1005.22,896,1
26.7,88.2,24.58,1007.56,239,1
26.7,88.3,24.6,1009.38,243,1
28.7,68.8,22.4,1004.73,905,1
24.2,91.7,22.76,1008,208,1
26.3,78.9,22.35,1006.63,122,1
24,91.6,22.55,1007.53,206,1
26.7,88.3,24.6,1009.74,0,1
26.4,89.9,24.61,1008.11,202,1
27.6,80.6,23.96,1005.88,887,1
27.8,81.6,24.36,1005.57,900,1
24.2,91.7,22.76,1007.55,206,1
27.9,75.3,23.12,1007.25,217,1
28.3,71.7,22.7,1009.33,213,1
27.9,73.9,22.81,1009.24,213,1
26.5,79.6,22.69,1006.65,212,1
26.6,86.9,24.24,1009.91,0,1
27.6,81.5,24.15,1005.86,889,1
28.5,76.8,24.03,1003.95,212,1
26.3,90,24.53,1008.64,0,1
24.7,89.9,22.93,1009.99,119,1
29.8,67.3,23.09,1006.52,213,1
28.7,58.6,19.79,1005.97,883,1
26.4,75.7,21.76,1006.82,212,1
24.2,91.8,22.78,1007.61,208,1
30.3,63.3,22.55,1006.34,213,1
38,39.2,21.73,996.61,939,1
27.8,75.4,23.05,1007.06,217,1
24,91.2,22.48,1008.51,208,1
28.6,74,23.51,1003.61,585,1
27.8,75.3,23.03,1007.14,217,1
28.4,64.2,20.99,1005.64,877,1
26.6,88.3,24.5,1009.06,0,1
29.8,84,26.8,1005.91,902,1
25.1,78.9,21.18,1008.09,208,1
26.7,88.9,24.72,1008.78,202,1
25.9,75.4,21.22,1007.14,539,1
24.2,91.8,22.78,1007.84,208,1
27.7,77,23.3,1007.31,217,1
26.3,90.6,24.64,1008.38,0,1
28.4,83,25.23,1005.83,909,1
24.1,91.8,22.68,1008.27,202,1
28.2,69.3,22.04,1007.28,213,1
28.3,77,23.88,1004.3,212,1
25.4,78.5,21.39,1007.7,208,1
26.7,86.4,24.24,1009.91,0,1
28.4,76.9,23.96,1004.05,212,1
26.7,88.2,24.58,1007.52,239,1
30,64,22.45,1005.28,212,1
30,64.5,22.58,1006.55,213,1
29.6,68.9,23.29,1006.65,213,1
24.2,91.6,22.75,1007.58,206,1
29.4,70.8,23.55,1006.85,213,1
29.9,66.1,22.89,1006.48,213,1
29.2,71.6,23.54,1006.97,213,1
27.8,66.5,20.99,1007.97,206,1
27.9,74.1,22.86,1009.56,213,1
29.1,67.2,22.4,1004.59,909,1
26.4,90.4,24.7,1008.49,0,1
24.1,91.6,22.65,1008.15,206,1
27.9,76.6,23.41,1007.63,217,1
27.8,81.4,24.32,1006.09,859,1
24.2,92,22.82,1008.35,206,1
23.6,90.7,21.99,1008.26,208,1
26.7,85.7,24.1,1009.94,0,1
24,91.5,22.53,1008.29,189,1
26.5,90.1,24.74,1008.5,0,1
27.7,76.3,23.15,1007.04,217,1
27.8,75.6,23.09,1007.08,217,1
27.8,74.4,22.83,1009.73,213,1
25.3,86,22.79,1010.56,48,1
26.4,85.5,23.77,1007.3,239,1
26.7,88.2,24.58,1007.7,238,1
26.5,89.6,24.65,1008.5,225,1
26.2,75.8,21.59,1006.67,212,1
26.5,90,24.72,1008.67,0,1
28.4,76.7,23.91,1004.27,210,1
26.3,75.5,21.62,1006.76,210,1
28.3,63.5,20.71,1005.9,877,1
22,89.3,20.16,1008.28,208,1
29.7,67.7,23.09,1006.5,213,1
26.2,75.3,21.48,1006.79,241,1
24.2,91.9,22.8,1008.29,204,1
27.9,74.1,22.86,1007.27,217,1
26.4,90,24.63,1008.01,238,1
30.2,58.7,21.22,1006,876,1
26.8,87.8,24.61,1009.76,243,1
28.8,90.6,27.11,1008.44,230,1
28.3,71.1,22.56,1009.35,213,1
26.7,87.3,24.41,1007.41,239,1
26.3,90,24.53,1008,238,1
28.2,69.7,22.14,1004.98,900,1
23.5,90.5,21.85,1008.21,208,1
30.9,55.1,20.84,1005.8,885,1
38.5,36.7,21.1,1002.61,950,1
28.1,73.8,22.98,1007.4,217,1
23.5,90.3,21.82,1007.97,206,1
